datetime,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_solar_total_forecast_mw
2016-06-02 07:00:00,26951.0,592.7,2196.0,2788.7
2016-06-02 08:00:00,29049.0,1469.6,1938.0,3407.6
2016-06-02 09:00:00,30354.0,3440.3,1592.0,5032.3
2016-06-02 10:00:00,31068.0,4261.8,1206.0,5467.8
2016-06-02 11:00:00,31375.0,4648.7,1154.0,5802.7
2016-06-02 12:00:00,31827.0,5122.6,1186.0,6308.6
2016-06-02 13:00:00,31830.0,5342.2,1266.0,6608.2
2016-06-02 14:00:00,30813.0,5377.4,1385.0,6762.4
2016-06-02 15:00:00,30291.0,5100.3,1578.0,6678.3
2016-06-02 16:00:00,30198.0,4632.2,1925.0,6557.2
2016-06-02 17:00:00,30305.0,4022.5,2047.0,6069.5
2016-06-02 18:00:00,30119.0,3173.1,2209.0,5382.1
2016-06-02 19:00:00,29827.0,2165.0,2309.0,4474.0
2016-06-02 20:00:00,29932.0,1170.8,2239.0,3409.8
2016-06-02 21:00:00,30123.0,648.6,2283.0,2931.6
2016-06-02 22:00:00,29525.0,516.2,2193.0,2709.2
2016-06-02 23:00:00,27191.0,433.6,2126.0,2559.6
2016-06-03 00:00:00,25638.0,445.1,2060.0,2505.1
2016-06-03 01:00:00,24154.0,420.8,1852.0,2272.8
2016-06-03 02:00:00,23099.0,298.9,1669.0,1967.9
2016-06-03 03:00:00,22690.0,266.4,1611.0,1877.4
2016-06-03 04:00:00,22566.0,250.7,1625.0,1875.7
2016-06-03 05:00:00,22930.0,203.2,1691.0,1894.2
2016-06-03 06:00:00,24382.0,142.0,1620.0,1762.0
2016-06-03 07:00:00,26849.0,357.9,1448.0,1805.9
2016-06-03 08:00:00,29144.0,1126.8,1223.0,2349.8
2016-06-03 09:00:00,30512.0,2577.6,966.0,3543.6
2016-06-03 10:00:00,31350.0,3773.6,956.0,4729.6
2016-06-03 11:00:00,31824.0,4090.9,1048.0,5138.9
2016-06-03 12:00:00,32382.0,4588.1,1292.0,5880.1
2016-06-03 13:00:00,32423.0,4958.7,1497.0,6455.7
2016-06-03 14:00:00,31262.0,4862.6,2047.0,6909.6
2016-06-03 15:00:00,30466.0,4684.0,2479.0,7163.0
2016-06-03 16:00:00,30129.0,4459.8,2938.0,7397.8
2016-06-03 17:00:00,30050.0,4004.5,3208.0,7212.5
2016-06-03 18:00:00,29714.0,3560.0,3071.0,6631.0
2016-06-03 19:00:00,29282.0,2832.2,3236.0,6068.2
2016-06-03 20:00:00,28977.0,1902.7,3355.0,5257.7
2016-06-03 21:00:00,29287.0,1060.6,3422.0,4482.6
2016-06-03 22:00:00,29082.0,706.8,3547.0,4253.8
2016-06-03 23:00:00,27074.0,610.2,3545.0,4155.2
2016-06-04 00:00:00,25860.0,588.2,3586.0,4174.2
2016-06-04 01:00:00,24321.0,582.5,3492.0,4074.5
2016-06-04 02:00:00,23215.0,540.7,3241.0,3781.7
2016-06-04 03:00:00,22642.0,504.6,3070.0,3574.6
2016-06-04 04:00:00,22276.0,476.6,3151.0,3627.6
2016-06-04 05:00:00,22010.0,376.7,3235.0,3611.7
2016-06-04 06:00:00,21784.0,286.8,2881.0,3167.8
2016-06-04 07:00:00,21945.0,452.9,2405.0,2857.9
2016-06-04 08:00:00,23604.0,1339.1,2049.0,3388.1
2016-06-04 09:00:00,25928.0,2778.1,1745.0,4523.1
2016-06-04 10:00:00,27647.0,3570.3,1398.0,4968.3
2016-06-04 11:00:00,28164.0,4036.3,1403.0,5439.3
2016-06-04 12:00:00,28340.0,4542.2,1301.0,5843.2
2016-06-04 13:00:00,28469.0,4591.6,1402.0,5993.6
2016-06-04 14:00:00,27793.0,4684.7,1809.0,6493.7
2016-06-04 15:00:00,26468.0,4639.6,2241.0,6880.6
2016-06-04 16:00:00,25745.0,4448.7,2582.0,7030.7
2016-06-04 17:00:00,25589.0,4079.5,2968.0,7047.5
2016-06-04 18:00:00,25444.0,3562.4,3137.0,6699.4
2016-06-04 19:00:00,25510.0,2896.2,3392.0,6288.2
2016-06-04 20:00:00,25940.0,1928.1,3335.0,5263.1
2016-06-04 21:00:00,26751.0,1134.2,3265.0,4399.2
2016-06-04 22:00:00,26897.0,822.9,2793.0,3615.9
2016-06-04 23:00:00,25318.0,668.2,2191.0,2859.2
2016-06-05 00:00:00,23932.0,640.4,1959.0,2599.4
2016-06-05 01:00:00,22473.0,629.6,1708.0,2337.6
2016-06-05 02:00:00,21406.0,617.9,1504.0,2121.9
2016-06-05 03:00:00,20757.0,632.2,1333.0,1965.2
2016-06-05 04:00:00,20430.0,622.4,1199.0,1821.4
2016-06-05 05:00:00,20325.0,588.6,1030.0,1618.6
2016-06-05 06:00:00,20067.0,410.7,929.0,1339.7
2016-06-05 07:00:00,19757.0,555.8,730.0,1285.8
2016-06-05 08:00:00,20716.0,1567.6,471.0,2038.6
2016-06-05 09:00:00,22542.0,3044.5,278.0,3322.5
2016-06-05 10:00:00,24190.0,3937.1,323.0,4260.1
2016-06-05 11:00:00,25029.0,4260.3,439.0,4699.3
2016-06-05 12:00:00,25365.0,4694.6,583.0,5277.6
2016-06-05 13:00:00,25844.0,4889.9,785.0,5674.9
2016-06-05 14:00:00,25795.0,4770.9,1110.0,5880.9
2016-06-05 15:00:00,24617.0,4570.1,1480.0,6050.1
2016-06-05 16:00:00,23922.0,4279.5,1835.0,6114.5
2016-06-05 17:00:00,23568.0,3953.6,2017.0,5970.6
2016-06-05 18:00:00,23795.0,3448.4,2256.0,5704.4
2016-06-05 19:00:00,24207.0,2718.6,2465.0,5183.6
2016-06-05 20:00:00,24920.0,1724.8,2315.0,4039.8
2016-06-05 21:00:00,26347.0,1004.4,2015.0,3019.4
2016-06-05 22:00:00,27231.0,717.0,2151.0,2868.0
2016-06-05 23:00:00,25544.0,578.3,2197.0,2775.3
2016-06-06 00:00:00,23747.0,568.9,2209.0,2777.9
2016-06-06 01:00:00,22388.0,560.0,2215.0,2775.0
2016-06-06 02:00:00,21542.0,557.6,2140.0,2697.6
2016-06-06 03:00:00,21239.0,525.4,2182.0,2707.4
2016-06-06 04:00:00,21215.0,514.7,2162.0,2676.7
2016-06-06 05:00:00,21812.0,397.2,2064.0,2461.2
2016-06-06 06:00:00,23801.0,313.6,2022.0,2335.6
2016-06-06 07:00:00,26678.0,472.3,2043.0,2515.3
2016-06-06 08:00:00,29316.0,1291.3,1810.0,3101.3
2016-06-06 09:00:00,30737.0,2778.2,1440.0,4218.2
2016-06-06 10:00:00,31499.0,3866.4,1468.0,5334.4
2016-06-06 11:00:00,32032.0,4454.8,1470.0,5924.8
2016-06-06 12:00:00,32516.0,4845.5,1511.0,6356.5
2016-06-06 13:00:00,32575.0,5188.1,1735.0,6923.1
2016-06-06 14:00:00,31617.0,4994.6,2240.0,7234.6
2016-06-06 15:00:00,30967.0,4832.2,2585.0,7417.2
2016-06-06 16:00:00,30881.0,4623.1,2923.0,7546.1
2016-06-06 17:00:00,30874.0,4257.3,2892.0,7149.3
2016-06-06 18:00:00,30560.0,3693.0,2830.0,6523.0
2016-06-06 19:00:00,30210.0,2945.5,2413.0,5358.5
2016-06-06 20:00:00,30160.0,1891.6,2078.0,3969.6
2016-06-06 21:00:00,30408.0,1058.5,1917.0,2975.5
2016-06-06 22:00:00,29920.0,665.8,1966.0,2631.8
2016-06-06 23:00:00,27342.0,645.6,1819.0,2464.6
2016-06-07 00:00:00,25619.0,625.6,1836.0,2461.6
2016-06-07 01:00:00,24258.0,603.7,1979.0,2582.7
2016-06-07 02:00:00,23353.0,592.5,1932.0,2524.5
2016-06-07 03:00:00,23016.0,525.7,1848.0,2373.7
2016-06-07 04:00:00,22764.0,451.3,1909.0,2360.3
2016-06-07 05:00:00,23197.0,310.8,2012.0,2322.8
2016-06-07 06:00:00,24635.0,236.5,2092.0,2328.5
2016-06-07 07:00:00,27149.0,443.3,2150.0,2593.3
2016-06-07 08:00:00,29447.0,1331.1,1806.0,3137.1
2016-06-07 09:00:00,30683.0,3398.5,1301.0,4699.5
2016-06-07 10:00:00,31647.0,4360.7,1230.0,5590.7
2016-06-07 11:00:00,32091.0,4666.0,1435.0,6101.0
2016-06-07 12:00:00,32773.0,5097.4,1733.0,6830.4
2016-06-07 13:00:00,32929.0,5337.3,2123.0,7460.3
2016-06-07 14:00:00,31958.0,5308.8,2458.0,7766.8
2016-06-07 15:00:00,31446.0,5203.3,2783.0,7986.3
2016-06-07 16:00:00,31372.0,4985.3,3064.0,8049.3
2016-06-07 17:00:00,31489.0,4593.5,3225.0,7818.5
2016-06-07 18:00:00,31135.0,4010.1,3519.0,7529.1
2016-06-07 19:00:00,30832.0,3286.9,3895.0,7181.9
2016-06-07 20:00:00,30791.0,2209.3,4082.0,6291.3
2016-06-07 21:00:00,30960.0,1158.6,4224.0,5382.6
2016-06-07 22:00:00,30455.0,737.7,4617.0,5354.7
2016-06-07 23:00:00,27906.0,689.1,4520.0,5209.1
2016-06-08 00:00:00,26548.0,685.5,4387.0,5072.5
2016-06-08 01:00:00,24950.0,681.5,4396.0,5077.5
2016-06-08 02:00:00,23861.0,676.9,4199.0,4875.9
2016-06-08 03:00:00,23487.0,677.2,3991.0,4668.2
2016-06-08 04:00:00,23378.0,672.0,3582.0,4254.0
2016-06-08 05:00:00,23704.0,630.3,3078.0,3708.3
2016-06-08 06:00:00,25233.0,517.0,2712.0,3229.0
2016-06-08 07:00:00,27870.0,566.0,2259.0,2825.0
2016-06-08 08:00:00,30311.0,1558.7,2038.0,3596.7
2016-06-08 09:00:00,31925.0,3366.2,1718.0,5084.2
2016-06-08 10:00:00,32564.0,4334.6,1596.0,5930.6
2016-06-08 11:00:00,33348.0,4602.3,1594.0,6196.3
2016-06-08 12:00:00,34154.0,4993.1,1660.0,6653.1
2016-06-08 13:00:00,34407.0,5300.0,1678.0,6978.0
2016-06-08 14:00:00,33494.0,5275.8,1702.0,6977.8
2016-06-08 15:00:00,33095.0,5151.9,1760.0,6911.9
2016-06-08 16:00:00,33271.0,4932.4,2065.0,6997.4
2016-06-08 17:00:00,33376.0,4531.5,2440.0,6971.5
2016-06-08 18:00:00,33014.0,3903.8,2834.0,6737.8
2016-06-08 19:00:00,32556.0,3134.7,3023.0,6157.7
2016-06-08 20:00:00,32138.0,2096.6,3008.0,5104.6
2016-06-08 21:00:00,32017.0,1101.4,2837.0,3938.4
2016-06-08 22:00:00,31353.0,648.5,3093.0,3741.5
2016-06-08 23:00:00,28928.0,563.7,2882.0,3445.7
2016-06-09 00:00:00,27162.0,579.8,2614.0,3193.8
2016-06-09 01:00:00,25522.0,599.2,2515.0,3114.2
2016-06-09 02:00:00,24391.0,571.7,2339.0,2910.7
2016-06-09 03:00:00,23911.0,546.9,2100.0,2646.9
2016-06-09 04:00:00,23715.0,485.1,1802.0,2287.1
2016-06-09 05:00:00,24105.0,391.4,1664.0,2055.4
2016-06-09 06:00:00,25583.0,302.6,1588.0,1890.6
2016-06-09 07:00:00,28043.0,538.7,1266.0,1804.7
2016-06-09 08:00:00,30366.0,1389.2,1048.0,2437.2
2016-06-09 09:00:00,31872.0,2740.0,724.0,3464.0
2016-06-09 10:00:00,33024.0,3889.9,509.0,4398.9
2016-06-09 11:00:00,33624.0,4361.6,558.0,4919.6
2016-06-09 12:00:00,34105.0,4815.7,780.0,5595.7
2016-06-09 13:00:00,34354.0,5095.2,1176.0,6271.2
2016-06-09 14:00:00,33647.0,5075.7,1535.0,6610.7
2016-06-09 15:00:00,33336.0,4935.5,2044.0,6979.5
2016-06-09 16:00:00,33389.0,4634.3,2545.0,7179.3
2016-06-09 17:00:00,33688.0,4179.0,2949.0,7128.0
2016-06-09 18:00:00,33433.0,3502.4,3271.0,6773.4
2016-06-09 19:00:00,32820.0,2627.0,3056.0,5683.0
2016-06-09 20:00:00,32312.0,1491.4,2850.0,4341.4
2016-06-09 21:00:00,32115.0,708.3,2603.0,3311.3
2016-06-09 22:00:00,31476.0,565.8,2869.0,3434.8
2016-06-09 23:00:00,29059.0,546.2,2843.0,3389.2
2016-06-10 00:00:00,27399.0,475.9,3065.0,3540.9
2016-06-10 01:00:00,25714.0,421.2,3406.0,3827.2
2016-06-10 02:00:00,24570.0,265.2,3575.0,3840.2
2016-06-10 03:00:00,24106.0,175.2,3940.0,4115.2
2016-06-10 04:00:00,23902.0,365.0,4111.0,4476.0
2016-06-10 05:00:00,24168.0,152.6,4267.0,4419.6
2016-06-10 06:00:00,25450.0,59.4,4457.0,4516.4
2016-06-10 07:00:00,27883.0,312.2,4623.0,4935.2
2016-06-10 08:00:00,30316.0,1012.9,4122.0,5134.9
2016-06-10 09:00:00,31836.0,2425.3,3769.0,6194.3
2016-06-10 10:00:00,32886.0,3552.0,3750.0,7302.0
2016-06-10 11:00:00,33443.0,4322.1,3664.0,7986.1
2016-06-10 12:00:00,34024.0,4858.4,3987.0,8845.4
2016-06-10 13:00:00,34197.0,5261.4,4340.0,9601.4
2016-06-10 14:00:00,33131.0,5134.5,4858.0,9992.5
2016-06-10 15:00:00,32354.0,4851.9,5564.0,10415.9
2016-06-10 16:00:00,32280.0,4498.2,6067.0,10565.2
2016-06-10 17:00:00,32229.0,3893.1,6349.0,10242.1
2016-06-10 18:00:00,31755.0,3238.2,6679.0,9917.2
2016-06-10 19:00:00,31134.0,2283.6,6988.0,9271.6
2016-06-10 20:00:00,30567.0,1285.5,6705.0,7990.5
2016-06-10 21:00:00,30467.0,664.9,6050.0,6714.9
2016-06-10 22:00:00,30208.0,514.5,5386.0,5900.5
2016-06-10 23:00:00,28246.0,538.6,5205.0,5743.6
2016-06-11 00:00:00,26776.0,536.0,5086.0,5622.0
2016-06-11 01:00:00,25173.0,534.6,4826.0,5360.6
2016-06-11 02:00:00,23956.0,462.5,4633.0,5095.5
2016-06-11 03:00:00,23290.0,370.7,4346.0,4716.7
2016-06-11 04:00:00,22896.0,349.3,4060.0,4409.3
2016-06-11 05:00:00,22612.0,300.7,3777.0,4077.7
2016-06-11 06:00:00,22305.0,195.0,3491.0,3686.0
2016-06-11 07:00:00,22533.0,542.3,3034.0,3576.3
2016-06-11 08:00:00,24174.0,1152.2,2308.0,3460.2
2016-06-11 09:00:00,26586.0,2614.1,1938.0,4552.1
2016-06-11 10:00:00,28384.0,3787.6,1610.0,5397.6
2016-06-11 11:00:00,28899.0,4404.6,1323.0,5727.6
2016-06-11 12:00:00,29102.0,4830.9,1137.0,5967.9
2016-06-11 13:00:00,29434.0,4953.4,1136.0,6089.4
2016-06-11 14:00:00,28800.0,5091.8,1418.0,6509.8
2016-06-11 15:00:00,27732.0,5061.2,1954.0,7015.2
2016-06-11 16:00:00,27018.0,4868.0,2503.0,7371.0
2016-06-11 17:00:00,26929.0,4465.5,3105.0,7570.5
2016-06-11 18:00:00,26712.0,3917.4,3722.0,7639.4
2016-06-11 19:00:00,26765.0,3295.9,4298.0,7593.9
2016-06-11 20:00:00,26960.0,2371.7,4834.0,7205.7
2016-06-11 21:00:00,27714.0,1303.2,4892.0,6195.2
2016-06-11 22:00:00,27871.0,824.0,4995.0,5819.0
2016-06-11 23:00:00,26337.0,687.6,5167.0,5854.6
2016-06-12 00:00:00,24630.0,652.7,4703.0,5355.7
2016-06-12 01:00:00,23259.0,630.6,4047.0,4677.6
2016-06-12 02:00:00,22130.0,601.7,3758.0,4359.7
2016-06-12 03:00:00,21414.0,606.3,3484.0,4090.3
2016-06-12 04:00:00,20998.0,633.7,3220.0,3853.7
2016-06-12 05:00:00,20815.0,621.9,3016.0,3637.9
2016-06-12 06:00:00,20468.0,495.0,2926.0,3421.0
2016-06-12 07:00:00,20119.0,511.5,2881.0,3392.5
2016-06-12 08:00:00,21069.0,1046.3,2822.0,3868.3
2016-06-12 09:00:00,22852.0,2209.4,2554.0,4763.4
2016-06-12 10:00:00,24499.0,3386.3,2376.0,5762.3
2016-06-12 11:00:00,25493.0,4186.4,2635.0,6821.4
2016-06-12 12:00:00,26000.0,4717.9,2830.0,7547.9
2016-06-12 13:00:00,26519.0,4892.2,3466.0,8358.2
2016-06-12 14:00:00,26557.0,4899.8,4361.0,9260.8
2016-06-12 15:00:00,25611.0,4758.6,4936.0,9694.6
2016-06-12 16:00:00,24990.0,4569.5,5509.0,10078.5
2016-06-12 17:00:00,24781.0,4289.4,5954.0,10243.4
2016-06-12 18:00:00,24807.0,3757.6,6152.0,9909.6
2016-06-12 19:00:00,25149.0,2981.5,6282.0,9263.5
2016-06-12 20:00:00,25716.0,1962.3,6155.0,8117.3
2016-06-12 21:00:00,27048.0,1053.5,5313.0,6366.5
2016-06-12 22:00:00,28083.0,782.0,4998.0,5780.0
2016-06-12 23:00:00,26455.0,661.3,5304.0,5965.3
2016-06-13 00:00:00,24601.0,647.6,5696.0,6343.6
2016-06-13 01:00:00,23132.0,654.7,6049.0,6703.7
2016-06-13 02:00:00,22247.0,619.1,6306.0,6925.1
2016-06-13 03:00:00,21845.0,541.5,6510.0,7051.5
2016-06-13 04:00:00,21773.0,531.0,6796.0,7327.0
2016-06-13 05:00:00,22352.0,471.3,6881.0,7352.3
2016-06-13 06:00:00,24350.0,415.8,7183.0,7598.8
2016-06-13 07:00:00,27035.0,584.3,7022.0,7606.3
2016-06-13 08:00:00,29593.0,1351.3,6411.0,7762.3
2016-06-13 09:00:00,31214.0,3159.8,6202.0,9361.8
2016-06-13 10:00:00,32097.0,4178.2,6720.0,10898.2
2016-06-13 11:00:00,32702.0,4573.8,7783.0,12356.8
2016-06-13 12:00:00,33452.0,5058.5,8315.0,13373.5
2016-06-13 13:00:00,33658.0,5263.2,8997.0,14260.2
2016-06-13 14:00:00,32902.0,5293.0,9977.0,15270.0
2016-06-13 15:00:00,32583.0,5169.7,10677.0,15846.7
2016-06-13 16:00:00,32584.0,4879.1,11232.0,16111.1
2016-06-13 17:00:00,32799.0,4473.3,11466.0,15939.3
2016-06-13 18:00:00,32517.0,3856.5,11775.0,15631.5
2016-06-13 19:00:00,32008.0,3113.1,11900.0,15013.1
2016-06-13 20:00:00,31551.0,2105.0,11216.0,13321.0
2016-06-13 21:00:00,31452.0,1081.8,10451.0,11532.8
2016-06-13 22:00:00,30977.0,770.8,9687.0,10457.8
2016-06-13 23:00:00,28447.0,702.9,9148.0,9850.9
2016-06-14 00:00:00,27008.0,700.1,8645.0,9345.1
2016-06-14 01:00:00,25411.0,696.1,8219.0,8915.1
2016-06-14 02:00:00,24474.0,690.5,7803.0,8493.5
2016-06-14 03:00:00,24041.0,687.6,7494.0,8181.6
2016-06-14 04:00:00,23793.0,682.5,7589.0,8271.5
2016-06-14 05:00:00,24078.0,642.9,7477.0,8119.9
2016-06-14 06:00:00,25517.0,522.2,7018.0,7540.2
2016-06-14 07:00:00,27996.0,584.5,6525.0,7109.5
2016-06-14 08:00:00,30206.0,1402.0,6220.0,7622.0
2016-06-14 09:00:00,31733.0,3280.1,5629.0,8909.1
2016-06-14 10:00:00,32746.0,4219.9,6202.0,10421.9
2016-06-14 11:00:00,33386.0,4633.9,7081.0,11714.9
2016-06-14 12:00:00,34066.0,5111.2,7753.0,12864.2
2016-06-14 13:00:00,34291.0,5388.2,8541.0,13929.2
2016-06-14 14:00:00,33455.0,5359.0,9475.0,14834.0
2016-06-14 15:00:00,33018.0,5201.4,10550.0,15751.4
2016-06-14 16:00:00,33209.0,4878.8,11204.0,16082.8
2016-06-14 17:00:00,33359.0,4396.8,11521.0,15917.8
2016-06-14 18:00:00,33055.0,3728.5,11483.0,15211.5
2016-06-14 19:00:00,32514.0,2893.5,11911.0,14804.5
2016-06-14 20:00:00,32211.0,1914.0,11789.0,13703.0
2016-06-14 21:00:00,31934.0,1156.9,10719.0,11875.9
2016-06-14 22:00:00,31211.0,773.3,9404.0,10177.3
2016-06-14 23:00:00,28684.0,653.9,9390.0,10043.9
2016-06-15 00:00:00,26996.0,641.7,9454.0,10095.7
2016-06-15 01:00:00,25392.0,650.7,9251.0,9901.7
2016-06-15 02:00:00,24402.0,622.6,8803.0,9425.6
2016-06-15 03:00:00,23902.0,631.3,8021.0,8652.3
2016-06-15 04:00:00,23815.0,663.6,7465.0,8128.6
2016-06-15 05:00:00,24170.0,605.2,7178.0,7783.2
2016-06-15 06:00:00,25501.0,467.2,7547.0,8014.2
2016-06-15 07:00:00,27853.0,541.3,7438.0,7979.3
2016-06-15 08:00:00,30084.0,1243.9,7169.0,8412.9
2016-06-15 09:00:00,31567.0,2795.1,7416.0,10211.1
2016-06-15 10:00:00,32577.0,3520.1,7532.0,11052.1
2016-06-15 11:00:00,32893.0,3640.0,8271.0,11911.0
2016-06-15 12:00:00,33375.0,3955.1,8833.0,12788.1
2016-06-15 13:00:00,33351.0,3938.8,9611.0,13549.8
2016-06-15 14:00:00,32385.0,3965.2,10348.0,14313.2
2016-06-15 15:00:00,31937.0,3795.1,11042.0,14837.1
2016-06-15 16:00:00,32100.0,3526.2,11557.0,15083.2
2016-06-15 17:00:00,32185.0,3311.4,11572.0,14883.4
2016-06-15 18:00:00,32026.0,2857.1,11915.0,14772.1
2016-06-15 19:00:00,31525.0,2103.4,11851.0,13954.4
2016-06-15 20:00:00,31312.0,1195.5,11061.0,12256.5
2016-06-15 21:00:00,31179.0,629.0,10314.0,10943.0
2016-06-15 22:00:00,30530.0,444.9,9318.0,9762.9
2016-06-15 23:00:00,28148.0,385.7,8820.0,9205.7
2016-06-16 00:00:00,26348.0,330.7,8795.0,9125.7
2016-06-16 01:00:00,24939.0,293.2,8535.0,8828.2
2016-06-16 02:00:00,23928.0,230.9,8365.0,8595.9
2016-06-16 03:00:00,23518.0,324.3,8390.0,8714.3
2016-06-16 04:00:00,23462.0,364.9,8010.0,8374.9
2016-06-16 05:00:00,23885.0,291.8,7318.0,7609.8
2016-06-16 06:00:00,25307.0,209.3,6648.0,6857.3
2016-06-16 07:00:00,27468.0,486.0,6298.0,6784.0
2016-06-16 08:00:00,29638.0,1088.0,6028.0,7116.0
2016-06-16 09:00:00,30811.0,2297.9,6460.0,8757.9
2016-06-16 10:00:00,31557.0,3153.1,7295.0,10448.1
2016-06-16 11:00:00,31902.0,3608.7,7377.0,10985.7
2016-06-16 12:00:00,32277.0,4014.0,7773.0,11787.0
2016-06-16 13:00:00,32252.0,4062.4,8091.0,12153.4
2016-06-16 14:00:00,31184.0,3988.2,7812.0,11800.2
2016-06-16 15:00:00,30592.0,3713.2,8123.0,11836.2
2016-06-16 16:00:00,30625.0,3167.4,8238.0,11405.4
2016-06-16 17:00:00,30786.0,2703.3,8611.0,11314.3
2016-06-16 18:00:00,30517.0,2158.6,8812.0,10970.6
2016-06-16 19:00:00,30135.0,1520.9,8829.0,10349.9
2016-06-16 20:00:00,30195.0,950.6,8126.0,9076.6
2016-06-16 21:00:00,30412.0,516.5,6458.0,6974.5
2016-06-16 22:00:00,29904.0,359.1,5511.0,5870.1
2016-06-16 23:00:00,27711.0,267.3,5149.0,5416.3
2016-06-17 00:00:00,25264.0,255.7,4885.0,5140.7
2016-06-17 01:00:00,23712.0,222.5,4860.0,5082.5
2016-06-17 02:00:00,22832.0,298.3,4558.0,4856.3
2016-06-17 03:00:00,22191.0,261.9,4302.0,4563.9
2016-06-17 04:00:00,22209.0,185.3,4016.0,4201.3
2016-06-17 05:00:00,23217.0,148.3,3744.0,3892.3
2016-06-17 06:00:00,24621.0,135.4,3616.0,3751.4
2016-06-17 07:00:00,26730.0,353.7,3505.0,3858.7
2016-06-17 08:00:00,28780.0,1257.5,2830.0,4087.5
2016-06-17 09:00:00,30090.0,3055.6,2440.0,5495.6
2016-06-17 10:00:00,30767.0,4123.1,2552.0,6675.1
2016-06-17 11:00:00,31121.0,4314.1,2722.0,7036.1
2016-06-17 12:00:00,31445.0,4838.8,2743.0,7581.8
2016-06-17 13:00:00,31380.0,4945.5,2959.0,7904.5
2016-06-17 14:00:00,30260.0,4804.2,3361.0,8165.2
2016-06-17 15:00:00,29354.0,4602.2,3624.0,8226.2
2016-06-17 16:00:00,29370.0,4297.1,3963.0,8260.1
2016-06-17 17:00:00,29402.0,3928.8,4187.0,8115.8
2016-06-17 18:00:00,29082.0,3509.1,4519.0,8028.1
2016-06-17 19:00:00,28758.0,2783.7,5018.0,7801.7
2016-06-17 20:00:00,28707.0,1761.5,4728.0,6489.5
2016-06-17 21:00:00,28981.0,1026.1,4208.0,5234.1
2016-06-17 22:00:00,28762.0,741.1,3887.0,4628.1
2016-06-17 23:00:00,26962.0,606.4,3662.0,4268.4
2016-06-18 00:00:00,25726.0,569.7,3229.0,3798.7
2016-06-18 01:00:00,24448.0,578.0,3021.0,3599.0
2016-06-18 02:00:00,23331.0,569.7,3021.0,3590.7
2016-06-18 03:00:00,22555.0,585.0,2838.0,3423.0
2016-06-18 04:00:00,22225.0,575.3,3100.0,3675.3
2016-06-18 05:00:00,21949.0,551.6,3093.0,3644.6
2016-06-18 06:00:00,21768.0,419.5,3190.0,3609.5
2016-06-18 07:00:00,21829.0,547.4,3209.0,3756.4
2016-06-18 08:00:00,23451.0,1476.8,3073.0,4549.8
2016-06-18 09:00:00,25592.0,3050.1,3168.0,6218.1
2016-06-18 10:00:00,27175.0,4053.9,3749.0,7802.9
2016-06-18 11:00:00,27652.0,4576.3,4255.0,8831.3
2016-06-18 12:00:00,27786.0,4658.0,4585.0,9243.0
2016-06-18 13:00:00,27829.0,4782.9,5147.0,9929.9
2016-06-18 14:00:00,27269.0,4657.7,5533.0,10190.7
2016-06-18 15:00:00,26013.0,4824.8,6041.0,10865.8
2016-06-18 16:00:00,25254.0,4686.6,6383.0,11069.6
2016-06-18 17:00:00,25351.0,4533.9,6302.0,10835.9
2016-06-18 18:00:00,25150.0,4007.5,6569.0,10576.5
2016-06-18 19:00:00,25401.0,3192.3,7022.0,10214.3
2016-06-18 20:00:00,25719.0,2139.8,6852.0,8991.8
2016-06-18 21:00:00,26419.0,1149.4,6618.0,7767.4
2016-06-18 22:00:00,26831.0,793.0,6195.0,6988.0
2016-06-18 23:00:00,25337.0,700.5,5751.0,6451.5
2016-06-19 00:00:00,24189.0,677.9,5407.0,6084.9
2016-06-19 01:00:00,22819.0,679.8,5142.0,5821.8
2016-06-19 02:00:00,21711.0,659.2,5001.0,5660.2
2016-06-19 03:00:00,21001.0,659.1,5334.0,5993.1
2016-06-19 04:00:00,20625.0,653.8,5735.0,6388.8
2016-06-19 05:00:00,20488.0,628.5,5704.0,6332.5
2016-06-19 06:00:00,20283.0,530.5,5684.0,6214.5
2016-06-19 07:00:00,19962.0,627.3,5660.0,6287.3
2016-06-19 08:00:00,20821.0,1480.3,5522.0,7002.3
2016-06-19 09:00:00,22456.0,3308.8,5586.0,8894.8
2016-06-19 10:00:00,23862.0,4324.4,5955.0,10279.4
2016-06-19 11:00:00,24694.0,4884.9,5993.0,10877.9
2016-06-19 12:00:00,25016.0,5344.6,5356.0,10700.6
2016-06-19 13:00:00,25555.0,5546.2,5036.0,10582.2
2016-06-19 14:00:00,25434.0,5509.4,4818.0,10327.4
2016-06-19 15:00:00,24323.0,5356.0,4919.0,10275.0
2016-06-19 16:00:00,23720.0,5094.6,5037.0,10131.6
2016-06-19 17:00:00,23381.0,4660.4,5349.0,10009.4
2016-06-19 18:00:00,23624.0,4031.4,5630.0,9661.4
2016-06-19 19:00:00,24093.0,3280.4,5835.0,9115.4
2016-06-19 20:00:00,24756.0,2193.5,5884.0,8077.5
2016-06-19 21:00:00,26061.0,1118.8,5527.0,6645.8
2016-06-19 22:00:00,27165.0,747.4,5244.0,5991.4
2016-06-19 23:00:00,25533.0,695.2,5186.0,5881.2
2016-06-20 00:00:00,24224.0,686.8,5128.0,5814.8
2016-06-20 01:00:00,22704.0,689.2,4659.0,5348.2
2016-06-20 02:00:00,21851.0,685.0,4450.0,5135.0
