datetime_utc,load_forecast_mw,solar_forecast_mw,wind_onshore_forecast_mw,wind_solar_total_forecast_mw
2025-05-21 00:45:00,21258.0,476.0,4625.0,5101.0
2025-05-21 01:00:00,21105.0,481.0,4502.0,4983.0
2025-05-21 01:15:00,21018.0,482.0,4380.0,4862.0
2025-05-21 01:30:00,20953.0,478.0,4263.0,4741.0
2025-05-21 01:45:00,20910.0,471.0,4149.0,4620.0
2025-05-21 02:00:00,20827.0,464.0,4042.0,4506.0
2025-05-21 02:15:00,20836.0,452.0,3934.0,4386.0
2025-05-21 02:30:00,20879.0,440.0,3828.0,4268.0
2025-05-21 02:45:00,20980.0,426.0,3720.0,4146.0
2025-05-21 03:00:00,20942.0,415.0,3631.0,4046.0
2025-05-21 03:15:00,21241.0,393.0,3514.0,3907.0
2025-05-21 03:30:00,21671.0,367.0,3390.0,3757.0
2025-05-21 03:45:00,22208.0,337.0,3259.0,3596.0
2025-05-21 04:00:00,22799.0,300.0,3144.0,3444.0
2025-05-21 04:15:00,23448.0,272.0,2999.0,3271.0
2025-05-21 04:30:00,24103.0,256.0,2850.0,3106.0
2025-05-21 04:45:00,24738.0,254.0,2704.0,2958.0
2025-05-21 05:00:00,25513.0,879.0,2546.0,3425.0
2025-05-21 05:15:00,26032.0,1449.0,2427.0,3876.0
2025-05-21 05:30:00,26458.0,2286.0,2331.0,4617.0
2025-05-21 05:45:00,26788.0,3340.0,2256.0,5596.0
2025-05-21 06:00:00,27206.0,5849.0,2177.0,8026.0
2025-05-21 06:15:00,27356.0,7471.0,2136.0,9607.0
2025-05-21 06:30:00,27420.0,9053.0,2107.0,11160.0
2025-05-21 06:45:00,27409.0,10539.0,2087.0,12626.0
2025-05-21 07:00:00,27429.0,12770.0,2070.0,14840.0
2025-05-21 07:15:00,27298.0,13988.0,2060.0,16048.0
2025-05-21 07:30:00,27125.0,14940.0,2053.0,16993.0
2025-05-21 07:45:00,26928.0,15653.0,2048.0,17701.0
2025-05-21 08:00:00,26685.0,16315.0,2037.0,18352.0
2025-05-21 08:15:00,26503.0,16699.0,2040.0,18739.0
2025-05-21 08:30:00,26353.0,16974.0,2047.0,19021.0
2025-05-21 08:45:00,26236.0,17165.0,2061.0,19226.0
2025-05-21 09:00:00,26106.0,17383.0,2060.0,19443.0
2025-05-21 09:15:00,26034.0,17488.0,2093.0,19581.0
2025-05-21 09:30:00,25978.0,17580.0,2137.0,19717.0
2025-05-21 09:45:00,25939.0,17659.0,2194.0,19853.0
2025-05-21 10:00:00,25874.0,17784.0,2245.0,20029.0
2025-05-21 10:15:00,25884.0,17813.0,2323.0,20136.0
2025-05-21 10:30:00,25920.0,17807.0,2412.0,20219.0
2025-05-21 10:45:00,25968.0,17772.0,2506.0,20278.0
2025-05-21 11:00:00,26069.0,17716.0,2615.0,20331.0
2025-05-21 11:15:00,26084.0,17649.0,2710.0,20359.0
2025-05-21 11:30:00,26059.0,17576.0,2798.0,20374.0
2025-05-21 11:45:00,25995.0,17494.0,2883.0,20377.0
2025-05-21 12:00:00,25944.0,17452.0,2966.0,20418.0
2025-05-21 12:15:00,25823.0,17350.0,3051.0,20401.0
2025-05-21 12:30:00,25683.0,17233.0,3141.0,20374.0
2025-05-21 12:45:00,25535.0,17102.0,3237.0,20339.0
2025-05-21 13:00:00,25352.0,17022.0,3328.0,20350.0
2025-05-21 13:15:00,25222.0,16861.0,3435.0,20296.0
2025-05-21 13:30:00,25118.0,16686.0,3550.0,20236.0
2025-05-21 13:45:00,25051.0,16506.0,3681.0,20187.0
2025-05-21 14:00:00,24916.0,16291.0,3788.0,20079.0
2025-05-21 14:15:00,24955.0,16132.0,3971.0,20103.0
2025-05-21 14:30:00,25058.0,15996.0,4190.0,20186.0
2025-05-21 14:45:00,25209.0,15870.0,4431.0,20301.0
2025-05-21 15:00:00,25384.0,15807.0,4728.0,20535.0
2025-05-21 15:15:00,25564.0,15658.0,4966.0,20624.0
2025-05-21 15:30:00,25734.0,15472.0,5181.0,20653.0
2025-05-21 15:45:00,25906.0,15220.0,5382.0,20602.0
2025-05-21 16:00:00,26017.0,15122.0,5577.0,20699.0
2025-05-21 16:15:00,26254.0,14637.0,5789.0,20426.0
2025-05-21 16:30:00,26545.0,13994.0,6021.0,20015.0
2025-05-21 16:45:00,26873.0,13169.0,6259.0,19428.0
2025-05-21 17:00:00,27259.0,12963.0,6569.0,19532.0
2025-05-21 17:15:00,27577.0,11620.0,6758.0,18378.0
2025-05-21 17:30:00,27857.0,10044.0,6896.0,16940.0
2025-05-21 17:45:00,28116.0,8334.0,6994.0,15328.0
2025-05-21 18:00:00,28342.0,6928.0,7080.0,14008.0
2025-05-21 18:15:00,28635.0,5243.0,7150.0,12393.0
2025-05-21 18:30:00,28966.0,3787.0,7227.0,11014.0
2025-05-21 18:45:00,29273.0,2594.0,7304.0,9898.0
2025-05-21 19:00:00,29869.0,1611.0,7413.0,9024.0
2025-05-21 19:15:00,29893.0,1046.0,7449.0,8495.0
2025-05-21 19:30:00,29676.0,734.0,7450.0,8184.0
2025-05-21 19:45:00,29257.0,691.0,7423.0,8114.0
2025-05-21 20:00:00,28833.0,658.0,7381.0,8039.0
2025-05-21 20:15:00,28188.0,632.0,7336.0,7968.0
2025-05-21 20:30:00,27518.0,601.0,7297.0,7898.0
2025-05-21 20:45:00,26855.0,559.0,7263.0,7822.0
2025-05-21 21:00:00,26121.0,565.0,7233.0,7798.0
2025-05-21 21:15:00,25553.0,472.0,7199.0,7671.0
2025-05-21 21:30:00,25065.0,351.0,7160.0,7511.0
2025-05-21 21:45:00,24644.0,229.0,7118.0,7347.0
2025-05-21 22:00:00,24319.0,289.0,6950.0,7239.0
2025-05-21 22:15:00,23993.0,306.0,6938.0,7244.0
2025-05-21 22:30:00,23674.0,333.0,6932.0,7265.0
2025-05-21 22:45:00,23364.0,366.0,6930.0,7296.0
2025-05-21 23:00:00,23033.0,419.0,6928.0,7347.0
2025-05-21 23:15:00,22758.0,443.0,6928.0,7371.0
2025-05-21 23:30:00,22509.0,453.0,6927.0,7380.0
2025-05-21 23:45:00,22285.0,453.0,6927.0,7380.0
2025-05-22 00:00:00,22044.0,447.0,6916.0,7363.0
2025-05-22 00:15:00,21864.0,439.0,6927.0,7366.0
2025-05-22 00:30:00,21704.0,435.0,6947.0,7382.0
2025-05-22 00:45:00,21565.0,434.0,6973.0,7407.0
2025-05-22 01:00:00,21398.0,433.0,7004.0,7437.0
2025-05-22 01:15:00,21311.0,434.0,7038.0,7472.0
2025-05-22 01:30:00,21253.0,436.0,7073.0,7509.0
2025-05-22 01:45:00,21222.0,436.0,7109.0,7545.0
2025-05-22 02:00:00,21160.0,439.0,7140.0,7579.0
2025-05-22 02:15:00,21178.0,435.0,7181.0,7616.0
2025-05-22 02:30:00,21222.0,426.0,7226.0,7652.0
2025-05-22 02:45:00,21319.0,414.0,7273.0,7687.0
2025-05-22 03:00:00,21273.0,403.0,7327.0,7730.0
2025-05-22 03:15:00,21564.0,383.0,7375.0,7758.0
2025-05-22 03:30:00,21986.0,359.0,7418.0,7777.0
2025-05-22 03:45:00,22517.0,332.0,7449.0,7781.0
2025-05-22 04:00:00,23101.0,302.0,7526.0,7828.0
2025-05-22 04:15:00,23741.0,272.0,7499.0,7771.0
2025-05-22 04:30:00,24385.0,250.0,7432.0,7682.0
2025-05-22 04:45:00,25009.0,241.0,7334.0,7575.0
2025-05-22 05:00:00,25757.0,725.0,7218.0,7943.0
2025-05-22 05:15:00,26284.0,1217.0,7107.0,8324.0
2025-05-22 05:30:00,26732.0,1965.0,7006.0,8971.0
2025-05-22 05:45:00,27094.0,2920.0,6912.0,9832.0
2025-05-22 06:00:00,27557.0,5300.0,6852.0,12152.0
2025-05-22 06:15:00,27740.0,6790.0,6735.0,13525.0
2025-05-22 06:30:00,27831.0,8220.0,6596.0,14816.0
2025-05-22 06:45:00,27839.0,9552.0,6440.0,15992.0
2025-05-22 07:00:00,27874.0,11354.0,6268.0,17622.0
2025-05-22 07:15:00,27759.0,12451.0,6106.0,18557.0
2025-05-22 07:30:00,27604.0,13352.0,5953.0,19305.0
2025-05-22 07:45:00,27426.0,14074.0,5817.0,19891.0
2025-05-22 08:00:00,27209.0,15019.0,5648.0,20667.0
2025-05-22 08:15:00,27040.0,15480.0,5560.0,21040.0
2025-05-22 08:30:00,26899.0,15836.0,5503.0,21339.0
2025-05-22 08:45:00,26781.0,16110.0,5473.0,21583.0
2025-05-22 09:00:00,26662.0,16451.0,5432.0,21883.0
2025-05-22 09:15:00,26571.0,16632.0,5448.0,22080.0
2025-05-22 09:30:00,26484.0,16793.0,5480.0,22273.0
2025-05-22 09:45:00,26410.0,16923.0,5521.0,22444.0
2025-05-22 10:00:00,26294.0,17129.0,5579.0,22708.0
2025-05-22 10:15:00,26282.0,17133.0,5614.0,22747.0
2025-05-22 10:30:00,26310.0,17055.0,5637.0,22692.0
2025-05-22 10:45:00,26357.0,16917.0,5655.0,22572.0
2025-05-22 11:00:00,26484.0,16708.0,5646.0,22354.0
2025-05-22 11:15:00,26480.0,16562.0,5683.0,22245.0
2025-05-22 11:30:00,26416.0,16454.0,5741.0,22195.0
2025-05-22 11:45:00,26299.0,16370.0,5816.0,22186.0
2025-05-22 12:00:00,26172.0,16388.0,5896.0,22284.0
2025-05-22 12:15:00,26004.0,16283.0,5987.0,22270.0
2025-05-22 12:30:00,25835.0,16137.0,6079.0,22216.0
2025-05-22 12:45:00,25673.0,15952.0,6174.0,22126.0
2025-05-22 13:00:00,25475.0,15808.0,6252.0,22060.0
2025-05-22 13:15:00,25351.0,15559.0,6369.0,21928.0
2025-05-22 13:30:00,25257.0,15290.0,6503.0,21793.0
2025-05-22 13:45:00,25200.0,15006.0,6653.0,21659.0
2025-05-22 14:00:00,25082.0,14696.0,6799.0,21495.0
2025-05-22 14:15:00,25127.0,14412.0,6977.0,21389.0
2025-05-22 14:30:00,25229.0,14138.0,7165.0,21303.0
2025-05-22 14:45:00,25379.0,13864.0,7364.0,21228.0
2025-05-22 15:00:00,25535.0,13630.0,7565.0,21195.0
2025-05-22 15:15:00,25732.0,13323.0,7791.0,21114.0
2025-05-22 15:30:00,25935.0,12983.0,8030.0,21013.0
2025-05-22 15:45:00,26149.0,12599.0,8273.0,20872.0
2025-05-22 16:00:00,26330.0,12356.0,8565.0,20921.0
2025-05-22 16:15:00,26592.0,11844.0,8789.0,20633.0
2025-05-22 16:30:00,26888.0,11251.0,8991.0,20242.0
2025-05-22 16:45:00,27205.0,10549.0,9176.0,19725.0
2025-05-22 17:00:00,27564.0,10335.0,9357.0,19692.0
2025-05-22 17:15:00,27872.0,9258.0,9533.0,18791.0
2025-05-22 17:30:00,28155.0,7993.0,9714.0,17707.0
2025-05-22 17:45:00,28421.0,6615.0,9893.0,16508.0
2025-05-22 18:00:00,28683.0,5452.0,10110.0,15562.0
2025-05-22 18:15:00,28959.0,4117.0,10260.0,14377.0
2025-05-22 18:30:00,29249.0,2980.0,10381.0,13361.0
2025-05-22 18:45:00,29502.0,2058.0,10472.0,12530.0
2025-05-22 19:00:00,30006.0,1289.0,10586.0,11875.0
2025-05-22 19:15:00,29996.0,838.0,10619.0,11457.0
2025-05-22 19:30:00,29776.0,578.0,10622.0,11200.0
2025-05-22 19:45:00,29373.0,526.0,10601.0,11127.0
2025-05-22 20:00:00,28998.0,456.0,10579.0,11035.0
2025-05-22 20:15:00,28359.0,457.0,10523.0,10980.0
2025-05-22 20:30:00,27670.0,487.0,10458.0,10945.0
2025-05-22 20:45:00,26971.0,528.0,10388.0,10916.0
2025-05-22 21:00:00,26181.0,636.0,10306.0,10942.0
2025-05-22 21:15:00,25579.0,637.0,10243.0,10880.0
2025-05-22 21:30:00,25070.0,587.0,10189.0,10776.0
2025-05-22 21:45:00,24643.0,503.0,10139.0,10642.0
2025-05-22 22:00:00,24234.0,536.0,10206.0,10742.0
2025-05-22 22:15:00,23884.0,582.0,10123.0,10705.0
2025-05-22 22:30:00,23561.0,548.0,10043.0,10591.0
2025-05-22 22:45:00,23262.0,459.0,9969.0,10428.0
2025-05-22 23:00:00,22957.0,324.0,9884.0,10208.0
2025-05-22 23:15:00,22692.0,240.0,9830.0,10070.0
2025-05-22 23:30:00,22441.0,197.0,9788.0,9985.0
2025-05-22 23:45:00,22209.0,190.0,9755.0,9945.0
2025-05-23 00:00:00,21942.0,197.0,9733.0,9930.0
2025-05-23 00:15:00,21763.0,213.0,9702.0,9915.0
2025-05-23 00:30:00,21618.0,223.0,9665.0,9888.0
2025-05-23 00:45:00,21504.0,225.0,9624.0,9849.0
2025-05-23 01:00:00,21373.0,225.0,9581.0,9806.0
2025-05-23 01:15:00,21311.0,221.0,9534.0,9755.0
2025-05-23 01:30:00,21270.0,217.0,9487.0,9704.0
2025-05-23 01:45:00,21247.0,214.0,9441.0,9655.0
2025-05-23 02:00:00,21204.0,211.0,9392.0,9603.0
2025-05-23 02:15:00,21207.0,207.0,9348.0,9555.0
2025-05-23 02:30:00,21227.0,202.0,9305.0,9507.0
2025-05-23 02:45:00,21290.0,196.0,9263.0,9459.0
2025-05-23 03:00:00,21203.0,189.0,9227.0,9416.0
2025-05-23 03:15:00,21459.0,178.0,9186.0,9364.0
2025-05-23 03:30:00,21852.0,164.0,9142.0,9306.0
2025-05-23 03:45:00,22360.0,149.0,9091.0,9240.0
2025-05-23 04:00:00,22915.0,125.0,9073.0,9198.0
2025-05-23 04:15:00,23542.0,115.0,8981.0,9096.0
2025-05-23 04:30:00,24178.0,118.0,8861.0,8979.0
2025-05-23 04:45:00,24798.0,137.0,8719.0,8856.0
2025-05-23 05:00:00,25548.0,620.0,8572.0,9192.0
2025-05-23 05:15:00,26068.0,1077.0,8417.0,9494.0
2025-05-23 05:30:00,26502.0,1746.0,8269.0,10015.0
2025-05-23 05:45:00,26846.0,2584.0,8120.0,10704.0
2025-05-23 06:00:00,27292.0,4591.0,8003.0,12594.0
2025-05-23 06:15:00,27446.0,5879.0,7831.0,13710.0
2025-05-23 06:30:00,27502.0,7134.0,7637.0,14771.0
2025-05-23 06:45:00,27476.0,8312.0,7430.0,15742.0
2025-05-23 07:00:00,27463.0,9865.0,7212.0,17077.0
2025-05-23 07:15:00,27325.0,10838.0,7005.0,17843.0
2025-05-23 07:30:00,27157.0,11638.0,6812.0,18450.0
2025-05-23 07:45:00,26975.0,12282.0,6636.0,18918.0
2025-05-23 08:00:00,26759.0,13146.0,6441.0,19587.0
2025-05-23 08:15:00,26591.0,13579.0,6308.0,19887.0
2025-05-23 08:30:00,26449.0,13931.0,6199.0,20130.0
2025-05-23 08:45:00,26330.0,14218.0,6111.0,20329.0
2025-05-23 09:00:00,26206.0,14741.0,6014.0,20755.0
2025-05-23 09:15:00,26118.0,14942.0,5959.0,20901.0
2025-05-23 09:30:00,26040.0,15115.0,5916.0,21031.0
2025-05-23 09:45:00,25972.0,15258.0,5884.0,21142.0
2025-05-23 10:00:00,25889.0,15426.0,5841.0,21267.0
2025-05-23 10:15:00,25851.0,15503.0,5828.0,21331.0
2025-05-23 10:30:00,25829.0,15546.0,5822.0,21368.0
2025-05-23 10:45:00,25813.0,15560.0,5824.0,21384.0
2025-05-23 11:00:00,25842.0,15346.0,5822.0,21168.0
2025-05-23 11:15:00,25790.0,15333.0,5832.0,21165.0
2025-05-23 11:30:00,25702.0,15319.0,5846.0,21165.0
2025-05-23 11:45:00,25580.0,15301.0,5865.0,21166.0
2025-05-23 12:00:00,25471.0,15325.0,5864.0,21189.0
2025-05-23 12:15:00,25296.0,15286.0,5906.0,21192.0
2025-05-23 12:30:00,25103.0,15229.0,5965.0,21194.0
2025-05-23 12:45:00,24906.0,15154.0,6043.0,21197.0
2025-05-23 13:00:00,24666.0,15105.0,6099.0,21204.0
2025-05-23 13:15:00,24495.0,14995.0,6218.0,21213.0
2025-05-23 13:30:00,24356.0,14872.0,6358.0,21230.0
2025-05-23 13:45:00,24259.0,14743.0,6520.0,21263.0
2025-05-23 14:00:00,24089.0,14609.0,6679.0,21288.0
2025-05-23 14:15:00,24114.0,14502.0,6879.0,21381.0
2025-05-23 14:30:00,24211.0,14418.0,7096.0,21514.0
2025-05-23 14:45:00,24358.0,14349.0,7325.0,21674.0
2025-05-23 15:00:00,24542.0,14299.0,7578.0,21877.0
2025-05-23 15:15:00,24712.0,14222.0,7813.0,22035.0
2025-05-23 15:30:00,24862.0,14119.0,8044.0,22163.0
2025-05-23 15:45:00,25008.0,13966.0,8270.0,22236.0
2025-05-23 16:00:00,25086.0,14177.0,8509.0,22686.0
2025-05-23 16:15:00,25296.0,13833.0,8729.0,22562.0
2025-05-23 16:30:00,25566.0,13348.0,8946.0,22294.0
2025-05-23 16:45:00,25874.0,12689.0,9162.0,21851.0
2025-05-23 17:00:00,26247.0,12623.0,9392.0,22015.0
2025-05-23 17:15:00,26542.0,11426.0,9604.0,21030.0
2025-05-23 17:30:00,26793.0,9956.0,9814.0,19770.0
2025-05-23 17:45:00,27021.0,8314.0,10011.0,18325.0
2025-05-23 18:00:00,27203.0,7011.0,10270.0,17281.0
2025-05-23 18:15:00,27469.0,5318.0,10408.0,15726.0
2025-05-23 18:30:00,27781.0,3835.0,10502.0,14337.0
2025-05-23 18:45:00,28079.0,2604.0,10553.0,13157.0
2025-05-23 19:00:00,28652.0,1533.0,10637.0,12170.0
2025-05-23 19:15:00,28688.0,935.0,10615.0,11550.0
2025-05-23 19:30:00,28498.0,613.0,10562.0,11175.0
2025-05-23 19:45:00,28118.0,569.0,10483.0,11052.0
2025-05-23 20:00:00,27720.0,558.0,10419.0,10977.0
2025-05-23 20:15:00,27140.0,540.0,10297.0,10837.0
2025-05-23 20:30:00,26545.0,506.0,10162.0,10668.0
2025-05-23 20:45:00,25966.0,457.0,10020.0,10477.0
2025-05-23 21:00:00,25316.0,410.0,9864.0,10274.0
2025-05-23 21:15:00,24839.0,351.0,9737.0,10088.0
2025-05-23 21:30:00,24438.0,295.0,9627.0,9922.0
2025-05-23 21:45:00,24097.0,251.0,9520.0,9771.0
2025-05-23 22:00:00,23730.0,308.0,9490.0,9798.0
2025-05-23 22:15:00,23370.0,317.0,9287.0,9604.0
2025-05-23 22:30:00,23015.0,330.0,9084.0,9414.0
2025-05-23 22:45:00,22669.0,345.0,8886.0,9231.0
2025-05-23 23:00:00,22302.0,367.0,8676.0,9043.0
2025-05-23 23:15:00,21993.0,377.0,8500.0,8877.0
2025-05-23 23:30:00,21710.0,382.0,8339.0,8721.0
2025-05-23 23:45:00,21453.0,381.0,8194.0,8575.0
2025-05-24 00:00:00,21175.0,382.0,8044.0,8426.0
2025-05-24 00:15:00,20975.0,376.0,7921.0,8297.0
2025-05-24 00:30:00,20803.0,371.0,7804.0,8175.0
2025-05-24 00:45:00,20655.0,365.0,7693.0,8058.0
2025-05-24 01:00:00,20501.0,358.0,7579.0,7937.0
2025-05-24 01:15:00,20388.0,352.0,7479.0,7831.0
2025-05-24 01:30:00,20286.0,344.0,7382.0,7726.0
2025-05-24 01:45:00,20195.0,336.0,7288.0,7624.0
2025-05-24 02:00:00,20090.0,328.0,7199.0,7527.0
2025-05-24 02:15:00,20020.0,319.0,7106.0,7425.0
2025-05-24 02:30:00,19961.0,309.0,7012.0,7321.0
2025-05-24 02:45:00,19922.0,299.0,6913.0,7212.0
2025-05-24 03:00:00,19834.0,289.0,6830.0,7119.0
2025-05-24 03:15:00,19867.0,276.0,6715.0,6991.0
2025-05-24 03:30:00,19945.0,262.0,6589.0,6851.0
2025-05-24 03:45:00,20057.0,246.0,6450.0,6696.0
2025-05-24 04:00:00,20190.0,231.0,6337.0,6568.0
2025-05-24 04:15:00,20320.0,217.0,6163.0,6380.0
2025-05-24 04:30:00,20440.0,217.0,5970.0,6187.0
2025-05-24 04:45:00,20560.0,236.0,5760.0,5996.0
2025-05-24 05:00:00,20634.0,901.0,5571.0,6472.0
2025-05-24 05:15:00,20797.0,1496.0,5334.0,6830.0
2025-05-24 05:30:00,21001.0,2357.0,5087.0,7444.0
2025-05-24 05:45:00,21237.0,3434.0,4833.0,8267.0
2025-05-24 06:00:00,21492.0,5989.0,4601.0,10590.0
2025-05-24 06:15:00,21757.0,7606.0,4335.0,11941.0
2025-05-24 06:30:00,22018.0,9166.0,4067.0,13233.0
2025-05-24 06:45:00,22264.0,10611.0,3806.0,14417.0
2025-05-24 07:00:00,22567.0,12855.0,3526.0,16381.0
2025-05-24 07:15:00,22754.0,14061.0,3315.0,17376.0
2025-05-24 07:30:00,22897.0,15014.0,3140.0,18154.0
2025-05-24 07:45:00,22996.0,15740.0,3004.0,18744.0
2025-05-24 08:00:00,23129.0,16601.0,2843.0,19444.0
2025-05-24 08:15:00,23150.0,17004.0,2781.0,19785.0
2025-05-24 08:30:00,23136.0,17292.0,2752.0,20044.0
2025-05-24 08:45:00,23090.0,17496.0,2752.0,20248.0
2025-05-24 09:00:00,23056.0,17687.0,2748.0,20435.0
2025-05-24 09:15:00,22959.0,17815.0,2785.0,20600.0
2025-05-24 09:30:00,22844.0,17943.0,2831.0,20774.0
2025-05-24 09:45:00,22729.0,18061.0,2886.0,20947.0
2025-05-24 10:00:00,22557.0,18263.0,2940.0,21203.0
2025-05-24 10:15:00,22496.0,18299.0,3011.0,21310.0
2025-05-24 10:30:00,22484.0,18272.0,3087.0,21359.0
2025-05-24 10:45:00,22502.0,18196.0,3163.0,21359.0
2025-05-24 11:00:00,22575.0,18095.0,3272.0,21367.0
2025-05-24 11:15:00,22586.0,17985.0,3319.0,21304.0
2025-05-24 11:30:00,22560.0,17885.0,3341.0,21226.0
2025-05-24 11:45:00,22490.0,17793.0,3342.0,21135.0
2025-05-24 12:00:00,22476.0,17725.0,3334.0,21059.0
2025-05-24 12:15:00,22302.0,17630.0,3317.0,20947.0
2025-05-24 12:30:00,22075.0,17526.0,3301.0,20827.0
2025-05-24 12:45:00,21813.0,17407.0,3295.0,20702.0
2025-05-24 13:00:00,21501.0,17328.0,3256.0,20584.0
2025-05-24 13:15:00,21245.0,17163.0,3292.0,20455.0
2025-05-24 13:30:00,21024.0,16973.0,3359.0,20332.0
2025-05-24 13:45:00,20851.0,16772.0,3452.0,20224.0
2025-05-24 14:00:00,20606.0,16510.0,3549.0,20059.0
2025-05-24 14:15:00,20551.0,16347.0,3674.0,20021.0
2025-05-24 14:30:00,20563.0,16223.0,3807.0,20030.0
2025-05-24 14:45:00,20636.0,16124.0,3950.0,20074.0
2025-05-24 15:00:00,20686.0,16093.0,4099.0,20192.0
2025-05-24 15:15:00,20849.0,15976.0,4271.0,20247.0
2025-05-24 15:30:00,21044.0,15817.0,4455.0,20272.0
2025-05-24 15:45:00,21270.0,15602.0,4618.0,20220.0
2025-05-24 16:00:00,21476.0,15557.0,4942.0,20499.0
2025-05-24 16:15:00,21764.0,15176.0,4938.0,20114.0
2025-05-24 16:30:00,22082.0,14686.0,4800.0,19486.0
2025-05-24 16:45:00,22413.0,14033.0,4580.0,18613.0
2025-05-24 17:00:00,22798.0,13879.0,4230.0,18109.0
2025-05-24 17:15:00,23099.0,12656.0,4055.0,16711.0
2025-05-24 17:30:00,23364.0,11108.0,3981.0,15089.0
2025-05-24 17:45:00,23615.0,9345.0,3983.0,13328.0
2025-05-24 18:00:00,23805.0,7931.0,4066.0,11997.0
2025-05-24 18:15:00,24118.0,6072.0,4082.0,10154.0
2025-05-24 18:30:00,24491.0,4428.0,4047.0,8475.0
2025-05-24 18:45:00,24875.0,3051.0,3968.0,7019.0
2025-05-24 19:00:00,25482.0,1861.0,3880.0,5741.0
2025-05-24 19:15:00,25690.0,1163.0,3763.0,4926.0
2025-05-24 19:30:00,25722.0,777.0,3651.0,4428.0
2025-05-24 19:45:00,25597.0,696.0,3544.0,4240.0
2025-05-24 20:00:00,25511.0,680.0,3445.0,4125.0
2025-05-24 20:15:00,25165.0,652.0,3346.0,3998.0
2025-05-24 20:30:00,24758.0,612.0,3247.0,3859.0
2025-05-24 20:45:00,24315.0,561.0,3150.0,3711.0
2025-05-24 21:00:00,23834.0,503.0,3060.0,3563.0
2025-05-24 21:15:00,23397.0,449.0,2964.0,3413.0
2025-05-24 21:30:00,22993.0,403.0,2870.0,3273.0
2025-05-24 21:45:00,22621.0,370.0,2776.0,3146.0
2025-05-24 22:00:00,22261.0,536.0,3027.0,3563.0
2025-05-24 22:15:00,21919.0,522.0,2935.0,3457.0
2025-05-24 22:30:00,21591.0,525.0,2839.0,3364.0
2025-05-24 22:45:00,21276.0,540.0,2741.0,3281.0
2025-05-24 23:00:00,20965.0,568.0,2644.0,3212.0
2025-05-24 23:15:00,20666.0,585.0,2550.0,3135.0
2025-05-24 23:30:00,20373.0,593.0,2462.0,3055.0
2025-05-24 23:45:00,20092.0,594.0,2378.0,2972.0
2025-05-25 00:00:00,19777.0,588.0,2297.0,2885.0
2025-05-25 00:15:00,19546.0,586.0,2221.0,2807.0
2025-05-25 00:30:00,19350.0,587.0,2149.0,2736.0
2025-05-25 00:45:00,19187.0,590.0,2081.0,2671.0
2025-05-25 01:00:00,19010.0,598.0,2009.0,2607.0
2025-05-25 01:15:00,18900.0,598.0,1954.0,2552.0
2025-05-25 01:30:00,18809.0,595.0,1906.0,2501.0
2025-05-25 01:45:00,18736.0,590.0,1862.0,2452.0
2025-05-25 02:00:00,18652.0,579.0,1830.0,2409.0
2025-05-25 02:15:00,18608.0,579.0,1781.0,2360.0
2025-05-25 02:30:00,18576.0,584.0,1726.0,2310.0
2025-05-25 02:45:00,18558.0,590.0,1666.0,2256.0
2025-05-25 03:00:00,18519.0,610.0,1599.0,2209.0
2025-05-25 03:15:00,18544.0,596.0,1547.0,2143.0
2025-05-25 03:30:00,18592.0,565.0,1504.0,2069.0
2025-05-25 03:45:00,18649.0,519.0,1466.0,1985.0
2025-05-25 04:00:00,18750.0,471.0,1444.0,1915.0
2025-05-25 04:15:00,18772.0,416.0,1400.0,1816.0
2025-05-25 04:30:00,18758.0,379.0,1347.0,1726.0
2025-05-25 04:45:00,18727.0,361.0,1285.0,1646.0
2025-05-25 05:00:00,18617.0,1185.0,1228.0,2413.0
2025-05-25 05:15:00,18642.0,1826.0,1159.0,2985.0
2025-05-25 05:30:00,18730.0,2722.0,1090.0,3812.0
2025-05-25 05:45:00,18873.0,3822.0,1023.0,4845.0
2025-05-25 06:00:00,19023.0,6240.0,954.0,7194.0
2025-05-25 06:15:00,19226.0,7822.0,891.0,8713.0
2025-05-25 06:30:00,19438.0,9354.0,834.0,10188.0
2025-05-25 06:45:00,19646.0,10771.0,793.0,11564.0
2025-05-25 07:00:00,19896.0,12988.0,706.0,13694.0
2025-05-25 07:15:00,20071.0,14091.0,737.0,14828.0
2025-05-25 07:30:00,20215.0,14891.0,815.0,15706.0
2025-05-25 07:45:00,20329.0,15411.0,924.0,16335.0
2025-05-25 08:00:00,20473.0,16092.0,1098.0,17190.0
2025-05-25 08:15:00,20523.0,16182.0,1210.0,17392.0
2025-05-25 08:30:00,20541.0,16106.0,1294.0,17400.0
2025-05-25 08:45:00,20532.0,15929.0,1355.0,17284.0
2025-05-25 09:00:00,20523.0,15629.0,1401.0,17030.0
2025-05-25 09:15:00,20477.0,15453.0,1458.0,16911.0
2025-05-25 09:30:00,20423.0,15360.0,1529.0,16889.0
2025-05-25 09:45:00,20377.0,15334.0,1609.0,16943.0
2025-05-25 10:00:00,20269.0,15359.0,1711.0,17070.0
2025-05-25 10:15:00,20289.0,15371.0,1789.0,17160.0
2025-05-25 10:30:00,20361.0,15362.0,1856.0,17218.0
2025-05-25 10:45:00,20472.0,15328.0,1915.0,17243.0
2025-05-25 11:00:00,20629.0,15298.0,1967.0,17265.0
2025-05-25 11:15:00,20751.0,15231.0,2027.0,17258.0
2025-05-25 11:30:00,20848.0,15157.0,2095.0,17252.0
